COMMENT,ORIGINATOR,NORAD_CAT_ID,OBJECT_NAME,OBJECT_TYPE,CLASSIFICATION_TYPE,INTLDES,EPOCH,EPOCH_MICROSECONDS,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,FILE,TLE_LINE0,TLE_LINE1,TLE_LINE2,OBJECT_ID,OBJECT_NUMBER,SEMIMAJOR_AXIS,PERIOD,APOGEE,PERIGEE,DECAYED
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","49146","STARLINK-3116","PAYLOAD","U","21082S","2023-10-13 04:15:40","837536","14.98328504","0.0002616","70","329.5042","267.3201","92.7659","0","999","11604","0.00018253","0.00002085","0","4032450","0 STARLINK-3116","1 49146U 21082S   23286.17755599  .00002085  00000-0  18253-3 0  9993","2 49146  70.0000 329.5042 0002616 267.3201  92.7659 14.98328504116048","2021-082S","49146","6950.198","96.107","573.881","570.244","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55645","STARLINK-5102","PAYLOAD","U","23021T","2023-10-13 07:07:40","347264","14.96715555","0.0002774","70","239.3058","271.585","88.499","0","999","3721","0.00012363","0.00001324","0","4032919","0 STARLINK-5102","1 55645U 23021T   23286.29699476  .00001324  00000-0  12363-3 0  9994","2 55645  70.0000 239.3058 0002774 271.5850  88.4990 14.96715555 37211","2023-021T","55645","6955.190","96.211","578.984","575.126","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55415","STARLINK-5618","PAYLOAD","U","23014AA","2023-10-13 07:21:59","437152","14.98333779","0.0002839","70","138.9861","271.5663","88.5171","0","999","3999","-0.000028738","-0.00000436","0","4032919","0 STARLINK-5618","1 55415U 23014AA  23286.30693793 -.00000436  00000-0 -28738-4 0  9998","2 55415  70.0000 138.9861 0002839 271.5663  88.5171 14.98333779 39991","2023-014AA","55415","6950.181","96.107","574.019","570.073","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55432","STARLINK-5637","PAYLOAD","U","23014AT","2023-10-13 08:28:12","397728","14.98321774","0.0002969","70","159.0062","264.9673","95.1147","0","999","3856","0.0003104","0.00003612","0","4032679","0 STARLINK-5637","1 55432U 23014AT  23286.35292127  .00003612  00000-0  31040-3 0  9994","2 55432  70.0000 159.0062 0002969 264.9673  95.1147 14.98321774 38569","2023-014AT","55432","6950.218","96.108","574.147","570.020","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55432","STARLINK-5637","PAYLOAD","U","23014AT","2023-10-13 08:28:12","397728","14.98321774","0.0002969","70","159.0062","264.9673","95.1147","0","999","3950","0.0003104","0.00003612","0","4032919","0 STARLINK-5637","1 55432U 23014AT  23286.35292127  .00003612  00000-0  31040-3 0  9994","2 55432  70.0000 159.0062 0002969 264.9673  95.1147 14.98321774 39504","2023-014AT","55432","6950.218","96.108","574.147","570.020","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","56478","STARLINK-6041","PAYLOAD","U","23064AG","2023-10-13 10:10:40","490400","14.98333809","0.0002756","70","178.8709","286.9179","73.1677","0","999","2418","0.000005642","-0.00000026","0","4032919","0 STARLINK-6041","1 56478U 23064AG  23286.42407975 -.00000026  00000-0  56420-5 0  9995","2 56478  70.0000 178.8709 0002756 286.9179  73.1677 14.98333809 24185","2023-064AG","56478","6950.181","96.107","573.962","570.131","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","56471","STARLINK-5521","PAYLOAD","U","23064Z","2023-10-13 10:34:44","376096","14.98325812","0.0002883","70","178.9325","270.0161","90.0668","0","999","2454","-0.000018055","-0.00000308","0","4032837","0 STARLINK-5521","1 56471U 23064Z   23286.44079139 -.00000308  00000-0 -18055-4 0  9992","2 56471  70.0000 178.9325 0002883 270.0161  90.0668 14.98325812 24542","2023-064Z","56471","6950.206","96.107","574.075","570.067","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","56471","STARLINK-5521","PAYLOAD","U","23064Z","2023-10-13 10:34:44","376096","14.98325812","0.0002883","70","178.9325","270.0161","90.0668","0","999","2418","-0.000018055","-0.00000308","0","4032919","0 STARLINK-5521","1 56471U 23064Z   23286.44079139 -.00000308  00000-0 -18055-4 0  9992","2 56471  70.0000 178.9325 0002883 270.0161  90.0668 14.98325812 24182","2023-064Z","56471","6950.206","96.107","574.075","570.067","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","49154","STARLINK-3068","PAYLOAD","U","21082AA","2023-10-13 11:58:19","612704","14.98326612","0.000261","70","328.6773","267.4776","92.6084","0","999","11600","0.00013432","0.0000151","0","4032919","0 STARLINK-3068","1 49154U 21082AA  23286.49883811  .00001510  00000-0  13432-3 0  9992","2 49154  70.0000 328.6773 0002610 267.4776  92.6084 14.98326612116005","2021-082AA","49154","6950.203","96.107","573.882","570.254","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","49174","STARLINK-3047","PAYLOAD","U","21082AW","2023-10-13 12:31:21","407520","15.00047571","0.0002679","70","328.122","307.1025","52.9889","0","999","11611","0.00077815","0.00009627","0","4032919","0 STARLINK-3047","1 49174U 21082AW  23286.52177555  .00009627  00000-0  77815-3 0  9991","2 49174  70.0000 328.1220 0002679 307.1025  52.9889 15.00047571116115","2021-082AW","49174","6944.887","95.997","568.612","564.891","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55940","STARLINK-5864","PAYLOAD","U","23037AC","2023-10-13 13:13:35","492736","14.98336942","0.0003013","70","338.55","275.7108","84.3707","0","999","3244","0.00019455","0.00002229","0","4032919","0 STARLINK-5864","1 55940U 23037AC  23286.55110524  .00002229  00000-0  19455-3 0  9994","2 55940  70.0000 338.5500 0003013 275.7108  84.3707 14.98336942 32444","2023-037AC","55940","6950.171","96.107","574.131","569.942","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55656","STARLINK-5326","PAYLOAD","U","23021AE","2023-10-13 13:53:58","301664","14.98331833","0.0002927","70","238.2915","270.4572","89.6252","0","999","3726","0.000060708","0.00000631","0","4032919","0 STARLINK-5326","1 55656U 23021AE  23286.57914701  .00000631  00000-0  60708-4 0  9995","2 55656  70.0000 238.2915 0002927 270.4572  89.6252 14.98331833 37266","2023-021AE","55656","6950.187","96.107","574.087","570.018","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55656","STARLINK-5326","PAYLOAD","U","23021AE","2023-10-13 13:53:58","301664","14.98331833","0.0002927","70","238.2915","270.4572","89.6252","0","999","3696","0.000060708","0.00000631","0","4033133","0 STARLINK-5326","1 55656U 23021AE  23286.57914701  .00000631  00000-0  60708-4 0  9995","2 55656  70.0000 238.2915 0002927 270.4572  89.6252 14.98331833 36962","2023-021AE","55656","6950.187","96.107","574.087","570.018","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55785","STARLINK-5818","PAYLOAD","U","23028AW","2023-10-13 16:06:31","737024","14.98310665","0.0002638","70","258.4007","276.5441","83.5418","0","999","3549","0.00039209","0.00004586","0","4032954","0 STARLINK-5818","1 55785U 23028AW  23286.67120066  .00004586  00000-0  39209-3 0  9993","2 55785  70.0000 258.4007 0002638 276.5441  83.5418 14.98310665 35496","2023-028AW","55785","6950.253","96.108","573.951","570.284","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55785","STARLINK-5818","PAYLOAD","U","23028AW","2023-10-13 16:06:31","737024","14.98310665","0.0002638","70","258.4007","276.5441","83.5418","0","999","3550","0.00039209","0.00004586","0","4033175","0 STARLINK-5818","1 55785U 23028AW  23286.67120066  .00004586  00000-0  39209-3 0  9993","2 55785  70.0000 258.4007 0002638 276.5441  83.5418 14.98310665 35508","2023-028AW","55785","6950.253","96.108","573.951","570.284","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55768","STARLINK-5583","PAYLOAD","U","23028AD","2023-10-13 16:18:51","143904","14.9836061","0.0002907","70","278.3098","273.5231","86.5596","0","999","3500","-0.00045513","-0.00005524","0","4032943","0 STARLINK-5583","1 55768U 23028AD  23286.67975861 -.00005524  00000-0 -45513-3 0  9995","2 55768  70.0000 278.3098 0002907 273.5231  86.5596 14.98360610 35003","2023-028AD","55768","6950.098","96.105","573.984","569.943","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55768","STARLINK-5583","PAYLOAD","U","23028AD","2023-10-13 16:18:51","143904","14.9836061","0.0002907","70","278.3098","273.5231","86.5596","0","999","3501","-0.00045513","-0.00005524","0","4033175","0 STARLINK-5583","1 55768U 23028AD  23286.67975861 -.00005524  00000-0 -45513-3 0  9995","2 55768  70.0000 278.3098 0002907 273.5231  86.5596 14.98360610 35014","2023-028AD","55768","6950.098","96.105","573.984","569.943","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55296","STARLINK-5285","PAYLOAD","U","23010AD","2023-10-13 19:21:45","666720","14.98329869","0.0002944","70","77.7969","270.3903","89.6918","0","999","4265","0.000016448","0.00000103","0","4033175","0 STARLINK-5285","1 55296U 23010AD  23286.80677855  .00000103  00000-0  16448-4 0  9991","2 55296  70.0000  77.7969 0002944 270.3903  89.6918 14.98329869 42651","2023-010AD","55296","6950.193","96.107","574.104","570.012","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","56491","STARLINK-5842","PAYLOAD","U","23064AV","2023-10-13 19:39:40","535424","15.69932271","0.0003505","70","166.4226","274.9707","85.1088","0","999","2452","0.000051215","0.00005952","0","4033175","0 STARLINK-5842","1 56491U 23064AV  23286.81921916  .00005952  00000-0  51215-4 0  9997","2 56491  70.0000 166.4226 0003505 274.9707  85.1088 15.69932271 24528","2023-064AV","56491","6737.228","91.724","361.454","356.731","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55292","STARLINK-5325","PAYLOAD","U","23010Z","2023-10-13 19:39:47","534688","14.98332272","0.0002835","70","77.8408","268.5431","91.5403","0","999","4177","0.000069803","0.0000074","0","4033175","0 STARLINK-5325","1 55292U 23010Z   23286.81930017  .00000740  00000-0  69803-4 0  9990","2 55292  70.0000  77.8408 0002835 268.5431  91.5403 14.98332272 41775","2023-010Z","55292","6950.186","96.107","574.021","570.080","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","56476","STARLINK-5545","PAYLOAD","U","23064AE","2023-10-13 20:05:30","910848","14.98330289","0.0002934","70","177.9068","272.0765","88.0058","0","999","2460","0.000080863","0.00000872","0","4033107","0 STARLINK-5545","1 56476U 23064AE  23286.83716332  .00000872  00000-0  80863-4 0  9993","2 56476  70.0000 177.9068 0002934 272.0765  88.0058 14.98330289 24600","2023-064AE","56476","6950.192","96.107","574.096","570.018","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","56470","STARLINK-5523","PAYLOAD","U","23064Y","2023-10-13 20:23:32","792640","14.98338981","0.0002331","70","177.9532","272.6271","87.4621","0","999","2460","-0.000084796","-0.00001105","0","4033107","0 STARLINK-5523","1 56470U 23064Y   23286.84968510 -.00001105  00000-0 -84796-4 0  9996","2 56470  70.0000 177.9532 0002331 272.6271  87.4621 14.98338981 24605","2023-064Y","56470","6950.165","96.106","573.650","570.410","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","56486","STARLINK-6201","PAYLOAD","U","23064AQ","2023-10-13 20:53:33","679680","14.98333098","0.0002795","70","177.622","271.0648","89.0191","0","999","2425","0.000057294","0.00000591","0","4033175","0 STARLINK-6201","1 56486U 23064AQ  23286.87052870  .00000591  00000-0  57294-4 0  9998","2 56486  70.0000 177.6220 0002795 271.0648  89.0191 14.98333098 24253","2023-064AQ","56486","6950.183","96.107","573.991","570.106","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55779","STARLINK-5817","PAYLOAD","U","23028AQ","2023-10-13 21:06:54","995616","14.98329817","0.000307","70","257.5246","271.0006","89.0801","0","999","3554","-0.000065092","-0.0000087","0","4033175","0 STARLINK-5817","1 55779U 23028AQ  23286.87980319 -.00000870  00000-0 -65092-4 0  9997","2 55779  70.0000 257.5246 0003070 271.0006  89.0801 14.98329817 35544","2023-028AQ","55779","6950.193","96.107","574.192","569.925","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","56473","STARLINK-5486","PAYLOAD","U","23064AB","2023-10-13 21:29:37","871808","14.98328579","0.000283","70","177.711","272.269","87.8145","0","999","2425","0.000021093","0.00000159","0","4033175","0 STARLINK-5486","1 56473U 23064AB  23286.89557722  .00000159  00000-0  21093-4 0  9990","2 56473  70.0000 177.7110 0002830 272.2690  87.8145 14.98328579 24251","2023-064AB","56473","6950.197","96.107","574.029","570.095","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55930","STARLINK-5896","PAYLOAD","U","23037S","2023-10-13 21:32:46","300704","14.98663736","0.0003145","70","337.7562","276.5909","83.4892","0","999","3249","-0.0042954","-0.00051414","0","4033175","0 STARLINK-5896","1 55930U 23037S   23286.89775811 -.00051414  00000-0 -42954-2 0  9997","2 55930  70.0000 337.7562 0003145 276.5909  83.4892 14.98663736 32490","2023-037S","55930","6949.161","96.086","573.212","568.841","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","49181","STARLINK-3059","PAYLOAD","U","21082BD","2023-10-13 21:47:28","820544","14.98332292","0.0002869","70","347.661","272.1029","87.9802","0","999","11568","0.00010624","0.00001175","0","4033175","0 STARLINK-3059","1 49181U 21082BD  23286.90797246  .00001175  00000-0  10624-3 0  9991","2 49181  70.0000 347.6610 0002869 272.1029  87.9802 14.98332292115685","2021-082BD","49181","6950.186","96.107","574.045","570.057","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","56496","STARLINK-5526","PAYLOAD","U","23064BA","2023-10-13 22:42:25","46208","15.69937476","0.0003532","70","166.0632","269.8749","90.2042","0","999","2454","0.000061615","0.00007206","0","4033175","0 STARLINK-5526","1 56496U 23064BA  23286.94612322  .00007206  00000-0  61615-4 0  9993","2 56496  70.0000 166.0632 0003532 269.8749  90.2042 15.69937476 24540","2023-064BA","56496","6737.213","91.723","361.457","356.698","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55439","STARLINK-5634","PAYLOAD","U","23014BA","2023-10-14 00:59:34","993536","14.98340819","0.0002724","70","157.3967","268.3333","91.7514","0","999","3866","0.00012674","0.0000142","0","4033219","0 STARLINK-5634","1 55439U 23014BA  23287.04137724  .00001420  00000-0  12674-3 0  9996","2 55439  70.0000 157.3967 0002724 268.3333  91.7514 14.98340819 38663","2023-014BA","55439","6950.159","96.106","573.918","570.131","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55432","STARLINK-5637","PAYLOAD","U","23014AT","2023-10-14 02:05:39","705504","14.98347182","0.0003037","70","157.1548","266.1077","93.9735","0","999","3867","0.00014148","0.00001596","0","4033213","0 STARLINK-5637","1 55432U 23014AT  23287.08726511  .00001596  00000-0  14148-3 0  9993","2 55432  70.0000 157.1548 0003037 266.1077  93.9735 14.98347182 38678","2023-014AT","55432","6950.140","96.106","574.116","569.894","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","56483","STARLINK-5868","PAYLOAD","U","23064AM","2023-10-14 03:06:18","393120","14.98337375","0.0002773","70","176.9194","269.9844","90.0997","0","999","2465","0.00016104","0.00001829","0","4033390","0 STARLINK-5868","1 56483U 23064AM  23287.12937955  .00001829  00000-0  16104-3 0  9999","2 56483  70.0000 176.9194 0002773 269.9844  90.0997 14.98337375 24654","2023-064AM","56483","6950.170","96.107","573.962","570.108","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","56486","STARLINK-6201","PAYLOAD","U","23064AQ","2023-10-14 03:18:05","82912","14.9834207","0.0002829","70","176.949","273.3199","86.7637","0","999","2465","0.00015036","0.00001702","0","4033411","0 STARLINK-6201","1 56486U 23064AQ  23287.13755883  .00001702  00000-0  15036-3 0  9994","2 56486  70.0000 176.9490 0002829 273.3199  86.7637 14.98342070 24651","2023-064AQ","56486","6950.156","96.106","573.987","570.054","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","56475","STARLINK-5541","PAYLOAD","U","23064AD","2023-10-14 03:36:22","194432","14.98316474","0.0002813","70","176.9928","269.1638","90.9199","0","999","2465","0.00040842","0.00004782","0","4033282","0 STARLINK-5541","1 56475U 23064AD  23287.15025688  .00004782  00000-0  40842-3 0  9991","2 56475  70.0000 176.9928 0002813 269.1638  90.9199 14.98316474 24658","2023-064AD","56475","6950.235","96.108","574.055","570.145","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55420","STARLINK-5604","PAYLOAD","U","23014AF","2023-10-14 06:00:00","999648","14.99285591","0.0003088","70","96.8826","266.9658","125.3069","0","999","4017","0.0026105","0.00031982","0","4033263","0 STARLINK-5604","1 55420U 23014AF  23287.25001157  .00031982  00000-0  26105-2 0  9998","2 55420  70.0000  96.8826 0003088 266.9658 125.3069 14.99285591 40176","2023-014AF","55420","6947.239","96.046","571.250","566.959","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55652","STARLINK-5487","PAYLOAD","U","23021AA","2023-10-14 06:25:21","70272","14.98343213","0.0002855","70","236.6812","267.9295","92.1538","0","999","3736","0.000090813","0.00000991","0","4033811","0 STARLINK-5487","1 55652U 23021AA  23287.26760498  .00000991  00000-0  90813-4 0  9999","2 55652  70.0000 236.6812 0002855 267.9295  92.1538 14.98343213 37365","2023-021AA","55652","6950.152","96.106","574.001","570.033","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55640","STARLINK-5069","PAYLOAD","U","23021N","2023-10-14 06:31:21","800640","14.98342204","0.0002769","70","236.6945","268.895","91.1892","0","999","3706","0.000089735","0.00000978","0","4033717","0 STARLINK-5069","1 55640U 23021N   23287.27178010  .00000978  00000-0  89735-4 0  9996","2 55640  70.0000 236.6945 0002769 268.8950  91.1892 14.98342204 37069","2023-021N","55640","6950.155","96.106","573.945","570.096","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55640","STARLINK-5069","PAYLOAD","U","23021N","2023-10-14 06:31:21","800640","14.98342204","0.0002769","70","236.6945","268.895","91.1892","0","999","3736","0.000089735","0.00000978","0","4033811","0 STARLINK-5069","1 55640U 23021N   23287.27178010  .00000978  00000-0  89735-4 0  9996","2 55640  70.0000 236.6945 0002769 268.8950  91.1892 14.98342204 37362","2023-021N","55640","6950.155","96.106","573.945","570.096","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55786","STARLINK-5823","PAYLOAD","U","23028AX","2023-10-14 07:49:49","226016","14.98339313","0.0002858","70","256.6741","265.5565","94.5267","0","999","3560","0.000067804","0.00000716","0","4033811","0 STARLINK-5823","1 55786U 23028AX  23287.32626419  .00000716  00000-0  67804-4 0  9994","2 55786  70.0000 256.6741 0002858 265.5565  94.5267 14.98339313 35609","2023-028AX","55786","6950.164","96.106","574.015","570.043","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55783","STARLINK-5825","PAYLOAD","U","23028AU","2023-10-14 08:13:49","993536","14.98355023","0.0002962","70","256.7328","271.5081","88.5739","0","999","3560","0.00020849","0.00002397","0","4033811","0 STARLINK-5825","1 55783U 23028AU  23287.34293974  .00002397  00000-0  20849-3 0  9993","2 55783  70.0000 256.7328 0002962 271.5081  88.5739 14.98355023 35607","2023-028AU","55783","6950.116","96.105","574.039","569.922","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55779","STARLINK-5817","PAYLOAD","U","23028AQ","2023-10-14 08:19:50","172672","14.98342727","0.0002967","70","256.3461","270.3011","89.7808","0","999","3561","0.00013047","0.00001465","0","4033811","0 STARLINK-5817","1 55779U 23028AQ  23287.34710848  .00001465  00000-0  13047-3 0  9999","2 55779  70.0000 256.3461 0002967 270.3011  89.7808 14.98342727 35619","2023-028AQ","55779","6950.154","96.106","574.081","569.956","0"
